"","num","Differences","sequencename"
"1",1,643,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"7620",7620,43,"gi|117571247|gb|CY017165.1|A/South_Australia/52/2000_H3N2_|2000|2000|Australia|OC"
"7621",7621,42,"gi|115607997|gb|CY016773.1|A/South_Australia/74/2000_H3N2_|2000|2000|Australia|OC"
"7622",7622,54,"gi|117571292|gb|CY017173.1|A/South_Australia/76/2000_H3N2_|2000|2000|Australia|OC"
"7623",7623,43,"gi|115521792|gb|CY016589.1|A/New_South_Wales/35/2000_H3N2_|2000|2000|Australia|OC"
"7624",7624,43,"gi|115521754|gb|CY016573.1|A/New_South_Wales/32/2000_H3N2_|2000|2000|Australia|OC"
"7625",7625,43,"gi|115291221|gb|CY016110.1|A/New_South_Wales/29/2000_H3N2_|2000|2000|Australia|OC"
"7626",7626,43,"gi|115291164|gb|CY016086.1|A/New_South_Wales/25/2000_H3N2_|2000|2000|Australia|OC"
"7627",7627,42,"gi|115289619|gb|CY015646.1|A/Western_Australia/2/2000_H3N2_|20_Sep_2000|2000|Australia|OC"
"7628",7628,42,"gi|145278985|gb|CY021783.1|A/South_Australia/81/2000_H3N2_|2000|2000|Australia|OC"
"7629",7629,42,"gi|115521773|gb|CY016581.1|A/New_South_Wales/34/2000_H3N2_|2000|2000|Australia|OC"
"7630",7630,42,"gi|118315051|gb|CY017469.1|A/Queensland/8/2000_H3N2_|20_Sep_2000|2000|Australia|OC"
"7631",7631,42,"gi|86834463|gb|CY008846.1|A/Canterbury/101/2000_H3N2_|31_Oct_2000|2000|New_Zealand|OC"
"7632",7632,40,"gi|152963254|gb|CY023004.1|A/Auckland/589/2000_H3N2_|28_Sep_2000|2000|New_Zealand|OC"
"7633",7633,40,"gi|149780420|gb|CY022503.1|A/Auckland/588/2000_H3N2_|25_Sep_2000|2000|New_Zealand|OC"
"7634",7634,40,"gi|94960126|gb|CY011022.1|A/Wellington/9/2000_H3N2_|22_Aug_2000|2000|New_Zealand|OC"
"7635",7635,40,"gi|89113467|gb|CY009142.1|A/Canterbury/64/2000_H3N2_|06_Sep_2000|2000|New_Zealand|OC"
"7636",7636,40,"gi|85822153|gb|CY008502.1|A/Canterbury/88/2000_H3N2_|02_Oct_2000|2000|New_Zealand|OC"
"7637",7637,42,"gi|152963330|gb|CY023036.1|A/Auckland/599/2000_H3N2_|22_Sep_2000|2000|New_Zealand|OC"
"7638",7638,42,"gi|89113353|gb|CY009078.1|A/Canterbury/87/2000_H3N2_|31_Aug_2000|2000|New_Zealand|OC"
"7639",7639,42,"gi|86863885|gb|CY008774.1|A/Canterbury/71/2000_H3N2_|14_Sep_2000|2000|New_Zealand|OC"
"7640",7640,42,"gi|89113486|gb|CY009158.1|A/Canterbury/67/2000_H3N2_|08_Sep_2000|2000|New_Zealand|OC"
"7641",7641,42,"gi|85833081|gb|CY008478.1|A/Canterbury/17/2000_H3N2_|07_Aug_2000|2000|New_Zealand|OC"
"7642",7642,42,"gi|85829273|gb|CY008494.1|A/Canterbury/73/2000_H3N2_|15_Sep_2000|2000|New_Zealand|OC"
"7643",7643,42,"gi|84874399|gb|CY008141.1|A/Canterbury/39/2000_H3N2_|27_Aug_2000|2000|New_Zealand|OC"
"7644",7644,42,"gi|84873616|gb|CY008133.1|A/Canterbury/42/2000_H3N2_|25_Aug_2000|2000|New_Zealand|OC"
"7645",7645,44,"gi|87042595|gb|CY008750.1|A/Canterbury/56/2000_H3N2_|04_Sep_2000|2000|New_Zealand|OC"
"7646",7646,57,"gi|86870144|gb|CY008758.1|A/Canterbury/68/2000_H3N2_|08_Sep_2000|2000|New_Zealand|OC"
"7647",7647,44,"gi|110733947|gb|CY013066.1|A/Waikato/20/2000_H3N2_|09_Oct_2000|2000|New_Zealand|OC"
"7648",7648,47,"gi|112790012|gb|CY013385.1|A/Waikato/15/2000_H3N2_|21_Sep_2000|2000|New_Zealand|OC"
"7649",7649,41,"gi|113170620|gb|CY013905.1|A/Wellington/30/2000_H3N2_|25_Nov_2000|2000|New_Zealand|OC"
"7650",7650,41,"gi|115289657|gb|CY015662.1|A/Western_Australia/8/2000_H3N2_|17_Oct_2000|2000|Australia|OC"
"7651",7651,41,"gi|115521564|gb|CY016493.1|A/Western_Australia/10/2000_H3N2_|19_Oct_2000|2000|Australia|OC"
"7652",7652,41,"gi|119365409|gb|CY017807.1|A/South_Australia/2/2000_H3N2_|2000|2000|Australia|OC"
"7653",7653,41,"gi|156536341|gb|CY025044.1|A/Auckland/598/2000_H3N2_|09_Oct_2000|2000|New_Zealand|OC"
"7654",7654,41,"gi|152963368|gb|CY023052.1|A/Auckland/601/2000_H3N2_|11_Sep_2000|2000|New_Zealand|OC"
"7655",7655,41,"gi|152963311|gb|CY023028.1|A/Auckland/596/2000_H3N2_|30_Oct_2000|2000|New_Zealand|OC"
"7656",7656,41,"gi|149780475|gb|CY022519.1|A/Auckland/593/2000_H3N2_|09_Oct_2000|2000|New_Zealand|OC"
"7657",7657,41,"gi|146133795|gb|CY021927.1|A/South_Australia/47/2000_H3N2_|2000|2000|Australia|OC"
"7658",7658,55,"gi|145278966|gb|CY021775.1|A/South_Australia/72/2000_H3N2_|2000|2000|Australia|OC"
"7659",7659,41,"gi|145278890|gb|CY021743.1|A/South_Australia/11/2000_H3N2_|2000|2000|Australia|OC"
"7660",7660,41,"gi|131060371|gb|CY020215.1|A/South_Australia/15/2000_H3N2_|2000|2000|Australia|OC"
"7661",7661,41,"gi|131053570|gb|CY020023.1|A/South_Australia/80/2000_H3N2_|2000|2000|Australia|OC"
"7662",7662,42,"gi|131053321|gb|CY020015.1|A/South_Australia/49/2000_H3N2_|2000|2000|Australia|OC"
"7663",7663,55,"gi|118315338|gb|CY017477.1|A/Queensland/9/2000_H3N2_|28_Aug_2000|2000|Australia|OC"
"7664",7664,53,"gi|118313677|gb|CY017389.1|A/South_Australia/75/2000_H3N2_|2000|2000|Australia|OC"
"7665",7665,41,"gi|117573019|gb|CY017349.1|A/Western_Australia/9/2000_H3N2_|08_Oct_2000|2000|Australia|OC"
"7666",7666,41,"gi|117572981|gb|CY017333.1|A/Western_Australia/5/2000_H3N2_|25_Sep_2000|2000|Australia|OC"
"7667",7667,41,"gi|117572810|gb|CY017261.1|A/Queensland/1/2000_H3N2_|15_Sep_2000|2000|Australia|OC"
"7668",7668,42,"gi|115607921|gb|CY016741.1|A/South_Australia/66/2000_H3N2_|2000|2000|Australia|OC"
"7669",7669,41,"gi|115521583|gb|CY016501.1|A/Western_Australia/12/2000_H3N2_|11_Oct_2000|2000|Australia|OC"
"7670",7670,41,"gi|115291202|gb|CY016102.1|A/New_South_Wales/28/2000_H3N2_|2000|2000|Australia|OC"
"7671",7671,43,"gi|115291183|gb|CY016094.1|A/New_South_Wales/27/2000_H3N2_|2000|2000|Australia|OC"
"7672",7672,42,"gi|115289638|gb|CY015654.1|A/Western_Australia/3/2000_H3N2_|12_Sep_2000|2000|Australia|OC"
"7673",7673,41,"gi|109914862|gb|CY011962.1|A/Waikato/5/2000_H3N2_|30_Aug_2000|2000|New_Zealand|OC"
"7674",7674,41,"gi|110628954|gb|CY012434.1|A/Canterbury/97/2000_H3N2_|25_Oct_2000|2000|New_Zealand|OC"
"7675",7675,41,"gi|91124308|gb|CY009094.1|A/Canterbury/92/2000_H3N2_|12_Oct_2000|2000|New_Zealand|OC"
"7676",7676,41,"gi|86867057|gb|CY008766.1|A/Canterbury/66/2000_H3N2_|09_Sep_2000|2000|New_Zealand|OC"
"7677",7677,41,"gi|86852037|gb|CY008806.1|A/Canterbury/85/2000_H3N2_|22_Sep_2000|2000|New_Zealand|OC"
"7678",7678,41,"gi|86846878|gb|CY008822.1|A/Canterbury/89/2000_H3N2_|03_Oct_2000|2000|New_Zealand|OC"
"7679",7679,41,"gi|86840074|gb|CY008838.1|A/Canterbury/103/2000_H3N2_|29_Nov_2000|2000|New_Zealand|OC"
"7680",7680,41,"gi|86830981|gb|CY008862.1|A/Canterbury/90/2000_H3N2_|07_Oct_2000|2000|New_Zealand|OC"
"7681",7681,41,"gi|85833062|gb|CY008486.1|A/Canterbury/38/2000_H3N2_|27_Aug_2000|2000|New_Zealand|OC"
"7682",7682,41,"gi|85822172|gb|CY008510.1|A/Canterbury/99/2000_H3N2_|27_Oct_2000|2000|New_Zealand|OC"
"7683",7683,46,"gi|383279632|gb|CY114335.1|A/Netherlands/126/2001_H3N2_|21_Mar_2001|2001|Netherlands|EU"
"7684",7684,46,"gi|194269304|gb|EU857211.1|A/Hong_Kong/CUHK22644/2001_H3N2_|21_May_2001|2001|China|AS"
"7685",7685,44,"gi|194269272|gb|EU857195.1|A/Hong_Kong/CUHK21733/2001_H3N2_|21_Apr_2001|2001|China|AS"
"7686",7686,45,"gi|194269268|gb|EU857193.1|A/Hong_Kong/CUHK21675/2001_H3N2_|20_Apr_2001|2001|China|AS"
"7687",7687,47,"gi|194269278|gb|EU857198.1|A/Hong_Kong/CUHK21891/2001_H3N2_|26_Apr_2001|2001|China|AS"
"7688",7688,45,"gi|194269264|gb|EU857191.1|A/Hong_Kong/CUHK21421/2001_H3N2_|11_Apr_2001|2001|China|AS"
"7689",7689,42,"gi|194269218|gb|EU857168.1|A/Hong_Kong/CUHK19579/1998_H3N2_|06_Nov_1998|1998|China|AS"
"7690",7690,54,"gi|269930155|gb|GU215028.1|A/swine/Jilin/19/2007_H3N2_|09_Nov_2007|2007|China|AS"
"7691",7691,44,"gi|194269292|gb|EU857205.1|A/Hong_Kong/CUHK22087/2000_H3N2_|02_Mar_2000|2000|China|AS"
"7692",7692,42,"gi|194269148|gb|EU857133.1|A/Hong_Kong/CUHK13033/2001_H3N2_|05_Mar_2001|2001|China|AS"
"7693",7693,41,"gi|194269382|gb|EU857250.1|A/Hong_Kong/CUHK31421/1999_H3N2_|04_Aug_1999|1999|China|AS"
"7694",7694,41,"gi|194269176|gb|EU857147.1|A/Hong_Kong/CUHK13763/1999_H3N2_|15_May_1999|1999|China|AS"
"7695",7695,41,"gi|194269388|gb|EU857253.1|A/Hong_Kong/CUHK31510/1999_H3N2_|07_Aug_1999|1999|China|AS"
"7696",7696,40,"gi|194269384|gb|EU857251.1|A/Hong_Kong/CUHK31448/1999_H3N2_|04_Aug_1999|1999|China|AS"
"7697",7697,41,"gi|194269290|gb|EU857204.1|A/Hong_Kong/CUHK22078/2000_H3N2_|02_Mar_2000|2000|China|AS"
"7698",7698,41,"gi|61970760|gb|CY000675.1|A/New_York/171/1999_H3N2_|30_Dec_1999|1999|USA|NA"
"7699",7699,39,"gi|89113410|gb|CY009118.1|A/Canterbury/2/2000_H3N2_|20_Jan_2000|2000|New_Zealand|OC"
"7700",7700,42,"gi|118314795|gb|CY017461.1|A/Queensland/5/2000_H3N2_|13_Aug_2000|2000|Australia|OC"
"7701",7701,42,"gi|76446297|gb|CY003234.1|A/New_York/427/1999_H3N2_|12/27/1999|1999|USA|NA"
"7702",7702,45,"gi|66475060|gb|CY001447.1|A/New_York/155/1999_H3N2_|07_Dec_1999|1999|USA|NA"
"7703",7703,42,"gi|194269236|gb|EU857177.1|A/Hong_Kong/CUHK20292/2000_H3N2_|11_Jan_2000|2000|China|AS"
"7704",7704,42,"gi|194269296|gb|EU857207.1|A/Hong_Kong/CUHK22163/2000_H3N2_|05_Mar_2000|2000|China|AS"
"7705",7705,42,"gi|194269260|gb|EU857189.1|A/Hong_Kong/CUHK21250/2000_H3N2_|09_Feb_2000|2000|China|AS"
"7706",7706,42,"gi|66353992|gb|CY001359.1|A/New_York/183/1999_H3N2_|01_Dec_1999|1999|USA|NA"
"7707",7707,63,"gi|62198890|gb|CY000819.1|A/New_York/148/2000_H3N2_|09_Feb_2000|2000|USA|NA"
"7708",7708,66,"gi|149132966|gb|EF674872.1|A/Sachsen_Anhalt/19/99_H3N2_|1999|1999|Germany|EU"
"7709",7709,47,"gi|67051352|gb|CY001530.1|A/New_York/188/1999_H3N2_|13_Dec_1999|1999|USA|NA"
"7710",7710,42,"gi|152963349|gb|CY023044.1|A/Auckland/600/2000_H3N2_|06_May_2000|2000|New_Zealand|OC"
"7711",7711,41,"gi|112788523|gb|CY013407.1|A/Wellington/28/2000_H3N2_|2000|2000|New_Zealand|OC"
"7712",7712,41,"gi|392350925|gb|CY121410.1|A/Ulan_Ude/01/2000_H3N2_|2000|2000|Russia|AS"
"7713",7713,41,"gi|77746993|gb|CY003450.1|A/New_York/430/2000_H3N2_|03_Jan_2000|2000|USA|NA"
"7714",7714,41,"gi|77863476|gb|CY003819.1|A/New_York/432/2000_H3N2_|05_Jan_2000|2000|USA|NA"
"7715",7715,41,"gi|61970616|gb|CY000611.1|A/New_York/154/2000_H3N2_|24_Jan_2000|2000|USA|NA"
"7716",7716,42,"gi|86861047|gb|CY008782.1|A/Canterbury/80/2000_H3N2_|21_Sep_2000|2000|New_Zealand|OC"
"7717",7717,41,"gi|86856773|gb|CY008790.1|A/Canterbury/81/2000_H3N2_|21_Sep_2000|2000|New_Zealand|OC"
"7718",7718,41,"gi|86854761|gb|CY008798.1|A/Canterbury/84/2000_H3N2_|23_Sep_2000|2000|New_Zealand|OC"
"7719",7719,57,"gi|68251826|gb|CY000747.2|A/New_York/185/1999_H3N2_|25_Dec_1999|1999|USA|NA"
"7720",7720,66,"gi|149132962|gb|EF674871.1|A/Sachsen_Anhalt/6/00_H3N2_|2000|2000|Germany|EU"
"7721",7721,66,"gi|149132955|gb|EF674869.1|A/Niedersachsen/56/00_H3N2_|2000|2000|Germany|EU"
"7722",7722,56,"gi|72623460|gb|CY002314.1|A/New_York/153/1999_H3N2_|12/09/1999|1999|USA|NA"
"7723",7723,41,"gi|110733909|gb|CY013050.1|A/Waikato/6/2000_H3N2_|08_Sep_2000|2000|New_Zealand|OC"
"7724",7724,40,"gi|89113391|gb|CY009110.1|A/Canterbury/179/1999_H3N2_|17_Dec_1999|1999|New_Zealand|OC"
"7725",7725,40,"gi|89113448|gb|CY009134.1|A/Canterbury/55/2000_H3N2_|10_Aug_2000|2000|New_Zealand|OC"
"7726",7726,40,"gi|89112265|gb|CY009102.1|A/Canterbury/3/2000_H3N2_|05_May_2000|2000|New_Zealand|OC"
"7727",7727,41,"gi|194269228|gb|EU857173.1|A/Hong_Kong/CUHK20200/2000_H3N2_|07_Jan_2000|2000|China|AS"
"7728",7728,40,"gi|194269240|gb|EU857179.1|A/Hong_Kong/CUHK20300/2000_H3N2_|12_Jan_2000|2000|China|AS"
"7729",7729,59,"gi|66354406|gb|CY001351.1|A/New_York/139/1999_H3N2_|04_Dec_1999|1999|USA|NA"
"7730",7730,40,"gi|61970598|gb|CY000603.1|A/New_York/151/1999_H3N2_|04_Dec_1999|1999|USA|NA"
"7731",7731,41,"gi|61970832|gb|CY000707.1|A/New_York/175/2000_H3N2_|06_Jan_2000|2000|USA|NA"
"7732",7732,40,"gi|66353974|gb|CY001367.1|A/New_York/187/2000_H3N2_|27_Jan_2000|2000|USA|NA"
"7733",7733,40,"gi|61970742|gb|CY000667.1|A/New_York/170/2000_H3N2_|05_Jan_2000|2000|USA|NA"
"7734",7734,40,"gi|76443493|gb|CY003274.1|A/New_York/437/2000_H3N2_|01/12/2000|2000|USA|NA"
"7735",7735,40,"gi|62870067|gb|CY001007.1|A/New_York/189/1999_H3N2_|20_Dec_1999|1999|USA|NA"
"7736",7736,40,"gi|77869492|gb|CY003787.1|A/New_York/422/1999_H3N2_|15_Dec_1999|1999|USA|NA"
"7737",7737,40,"gi|62870049|gb|CY000999.1|A/New_York/165/2000_H3N2_|18_Jan_2000|2000|USA|NA"
"7738",7738,40,"gi|76443436|gb|CY003250.1|A/New_York/433/2000_H3N2_|01/05/2000|2000|USA|NA"
"7739",7739,39,"gi|76443455|gb|CY003258.1|A/New_York/434/2000_H3N2_|01/09/2000|2000|USA|NA"
"7740",7740,39,"gi|76443512|gb|CY003282.1|A/New_York/438/2000_H3N2_|01/18/2000|2000|USA|NA"
"7741",7741,39,"gi|76446316|gb|CY003226.1|A/New_York/426/1999_H3N2_|12/20/1999|1999|USA|NA"
"7742",7742,39,"gi|61927945|gb|CY000467.1|A/New_York/150/2000_H3N2_|28_Jan_2000|2000|USA|NA"
"7743",7743,39,"gi|61970580|gb|CY000595.1|A/New_York/147/1999_H3N2_|23_Nov_1999|1999|USA|NA"
"7744",7744,39,"gi|61970688|gb|CY000643.1|A/New_York/163/1999_H3N2_|22_Dec_1999|1999|USA|NA"
"7745",7745,39,"gi|61970886|gb|CY000731.1|A/New_York/179/1999_H3N2_|24_Nov_1999|1999|USA|NA"
"7746",7746,39,"gi|62198908|gb|CY000827.1|A/New_York/157/1999_H3N2_|15_Dec_1999|1999|USA|NA"
"7747",7747,39,"gi|61970904|gb|CY000739.1|A/New_York/180/2000_H3N2_|09_Feb_2000|2000|USA|NA"
"7748",7748,39,"gi|63047656|gb|CY001247.1|A/New_York/162/2000_H3N2_|09_Feb_2000|2000|USA|NA"
"7749",7749,39,"gi|67044514|gb|CY001522.1|A/New_York/142/2000_H3N2_|06_Feb_2000|2000|USA|NA"
"7750",7750,39,"gi|118314628|gb|CY017453.1|A/Queensland/3/2000_H3N2_|04_Sep_2000|2000|Australia|OC"
"7751",7751,39,"gi|117572829|gb|CY017269.1|A/Queensland/4/2000_H3N2_|05_Sep_2000|2000|Australia|OC"
"7752",7752,39,"gi|77747039|gb|CY003458.1|A/New_York/439/2000_H3N2_|23_Jan_2000|2000|USA|NA"
"7753",7753,55,"gi|76446388|gb|CY003218.1|A/New_York/424/1999_H3N2_|12/16/1999|1999|USA|NA"
"7754",7754,53,"gi|119365580|gb|CY017887.1|A/Queensland/7/2000_H3N2_|19_Sep_2000|2000|Australia|OC"
"7755",7755,40,"gi|63034106|gb|CY001178.1|A/New_York/181/1999_H3N2_|05_Dec_1999|1999|USA|NA"
"7756",7756,63,"gi|62198872|gb|CY000811.1|A/New_York/166/1999_H3N2_|24_Dec_1999|1999|USA|NA"
"7757",7757,55,"gi|67044160|gb|CY000691.2|A/New_York/173/2000_H3N2_|02_Feb_2000|2000|USA|NA"
"7758",7758,45,"gi|63053530|gb|CY001271.1|A/New_York/164/1999_H3N2_|27_Dec_1999|1999|USA|NA"
"7759",7759,42,"gi|63034124|gb|CY001138.1|A/New_York/152/2000_H3N2_|18_Jan_2000|2000|USA|NA"
"7760",7760,39,"gi|61970670|gb|CY000635.1|A/New_York/143/1999_H3N2_|26_Nov_1999|1999|USA|NA"
"7761",7761,39,"gi|194269254|gb|EU857186.1|A/Hong_Kong/CUHK21132/2000_H3N2_|07_Feb_2000|2000|China|AS"
"7762",7762,39,"gi|194269250|gb|EU857184.1|A/Hong_Kong/CUHK21124/2000_H3N2_|04_Feb_2000|2000|China|AS"
"7763",7763,39,"gi|194269238|gb|EU857178.1|A/Hong_Kong/CUHK20294/2000_H3N2_|12_Jan_2000|2000|China|AS"
"7764",7764,39,"gi|194269222|gb|EU857170.1|A/Hong_Kong/CUHK20169/2000_H3N2_|07_Jan_2000|2000|China|AS"
"7765",7765,39,"gi|334181922|gb|CY090911.1|A/Missouri/NHRC0001/2000_H3N2_|07_Feb_2000|2000|USA|NA"
"7766",7766,39,"gi|334181884|gb|CY090895.1|A/Illinois/NHRC0001/1999_H3N2_|01_Nov_1999|1999|USA|NA"
"7767",7767,42,"gi|112787998|gb|CY013377.1|A/Dunedin/3/2000_H3N2_|21_Feb_2000|2000|New_Zealand|OC"
"7768",7768,39,"gi|110629429|gb|CY012618.1|A/Dunedin/1/2000__H3N2_|21_Jan_2000|2000|New_Zealand|OC"
"7769",7769,41,"gi|537456225|gb|KF541237.1|A/swine/Henan/1/2010_H3N2_|Feb_2010|2010|China|AS"
"7770",7770,40,"gi|194269426|gb|EU857272.1|A/Hong_Kong/CUHK34193/1999_H3N2_|09_Nov_1999|1999|China|AS"
"7771",7771,40,"gi|194269414|gb|EU857266.1|A/Hong_Kong/CUHK33885/1999_H3N2_|30_Oct_1999|1999|China|AS"
"7772",7772,41,"gi|194269410|gb|EU857264.1|A/Hong_Kong/CUHK33829/1999_H3N2_|27_Oct_1999|1999|China|AS"
"7773",7773,40,"gi|194269140|gb|EU857129.1|A/Hong_Kong/CUHK12580/1999_H3N2_|04_Apr_1999|1999|China|AS"
"7774",7774,41,"gi|115607712|gb|CY016653.1|A/New_South_Wales/22/1999_H3N2_|1999|1999|Australia|OC"
"7775",7775,38,"gi|383279594|gb|CY114319.1|A/Netherlands/3/2000_H3N2_|06_Jan_2000|2000|Netherlands|EU"
"7776",7776,40,"gi|194269390|gb|EU857254.1|A/Hong_Kong/CUHK32796/1999_H3N2_|20_Sep_1999|1999|China|AS"
"7777",7777,55,"gi|197344268|gb|EU620732.1|A/swine/Guangdong/03/2005_H3N2_|2005|2005|China|AS"
"7778",7778,52,"gi|229561272|gb|FJ970921.1|A/swine/Guangdong/Z5/2003_H3N2_|Dec_2003|2003|China|AS"
"7779",7779,54,"gi|197344249|gb|EU620740.1|A/swine/Guangdong/04/2005_H3N2_|2005|2005|China|AS"
"7780",7780,53,"gi|197344287|gb|EU620724.1|A/swine/Guangdong/02/2005_H3N2_|2005|2005|China|AS"
"7781",7781,39,"gi|194269108|gb|EU857113.1|A/Hong_Kong/CUHK11163/1999_H3N2_|09_Feb_1999|1999|China|AS"
"7782",7782,39,"gi|194269110|gb|EU857114.1|A/Hong_Kong/CUHK11230/1999_H3N2_|10_Feb_1999|1999|China|AS"
"7783",7783,38,"gi|392349372|gb|CY121375.1|A/Moscow/10/1999_H3N2_|1999|1999|Russia|AS"
"7784",7784,38,"gi|383214702|gb|CY112911.1|A/Moscow/10/1999_H3N2_|1999|1999|Russia|AS"
"7785",7785,37,"gi|387534790|gb|CY118556.1|A/Malaysia/12942/1997_H3N2_|20_Jun_1997|1997|Malaysia|AS"
"7786",7786,39,"gi|387534771|gb|CY118548.1|A/Malaysia/12904/1997_H3N2_|17_Jun_1997|1997|Malaysia|AS"
"7787",7787,38,"gi|194269376|gb|EU857247.1|A/Hong_Kong/CUHK30419/1999_H3N2_|05_Jul_1999|1999|China|AS"
"7788",7788,38,"gi|194269182|gb|EU857150.1|A/Hong_Kong/CUHK14875/1999_H3N2_|20_Jun_1999|1999|China|AS"
"7789",7789,38,"gi|194269178|gb|EU857148.1|A/Hong_Kong/CUHK14627/1999_H3N2_|11_Jun_1999|1999|China|AS"
"7790",7790,38,"gi|194269124|gb|EU857121.1|A/Hong_Kong/CUHK12312/1999_H3N2_|24_Mar_1999|1999|China|AS"
"7791",7791,37,"gi|387534847|gb|CY118580.1|A/Malaysia/13002/1997_H3N2_|27_Jun_1997|1997|Malaysia|AS"
"7792",7792,38,"gi|387534828|gb|CY118572.1|A/Malaysia/12990/1997_H3N2_|24_Jun_1997|1997|Malaysia|AS"
"7793",7793,38,"gi|194269138|gb|EU857128.1|A/Hong_Kong/CUHK12572/1999_H3N2_|02_Apr_1999|1999|China|AS"
"7794",7794,38,"gi|194269114|gb|EU857116.1|A/Hong_Kong/CUHK11241/1999_H3N2_|11_Feb_1999|1999|China|AS"
"7795",7795,38,"gi|194269078|gb|EU857098.1|A/Hong_Kong/CUHK10133/1999_H3N2_|08_Jan_1999|1999|China|AS"
"7796",7796,38,"gi|194269076|gb|EU857097.1|A/Hong_Kong/CUHK10132/1999_H3N2_|08_Jan_1999|1999|China|AS"
"7797",7797,37,"gi|194269378|gb|EU857248.1|A/Hong_Kong/CUHK30423/1999_H3N2_|06_Jul_1999|1999|China|AS"
"7798",7798,37,"gi|194269116|gb|EU857117.1|A/Hong_Kong/CUHK11255/1999_H3N2_|11_Feb_1999|1999|China|AS"
"7799",7799,37,"gi|194269112|gb|EU857115.1|A/Hong_Kong/CUHK11237/1999_H3N2_|11_Feb_1999|1999|China|AS"
"7800",7800,37,"gi|134047507|gb|CY021063.1|A/New_South_Wales/3/1999_H3N2_|1999|1999|Australia|OC"
"7801",7801,37,"gi|131059900|gb|CY020199.1|A/New_South_Wales/7/1999_H3N2_|1999|1999|Australia|OC"
"7802",7802,37,"gi|115607674|gb|CY016637.1|A/New_South_Wales/17/1999_H3N2_|1999|1999|Australia|OC"
"7803",7803,48,"gi|115521659|gb|CY016533.1|A/New_South_Wales/8/1999_H3N2_|1999|1999|Australia|OC"
"7804",7804,39,"gi|115521640|gb|CY016525.1|A/New_South_Wales/6/1999_H3N2_|1999|1999|Australia|OC"
"7805",7805,37,"gi|194269374|gb|EU857246.1|A/Hong_Kong/CUHK30314/1999_H3N2_|03_Jul_1999|1999|China|AS"
"7806",7806,37,"gi|194269180|gb|EU857149.1|A/Hong_Kong/CUHK14672/1999_H3N2_|13_Jun_1999|1999|China|AS"
"7807",7807,37,"gi|194269080|gb|EU857099.1|A/Hong_Kong/CUHK10151/1999_H3N2_|09_Jan_1999|1999|China|AS"
"7808",7808,55,"gi|149132947|gb|EF674867.1|A/Berlin/199/99_H3N2_|1999|1999|Germany|EU"
"7809",7809,53,"gi|66947418|gb|CY000803.1|A/New_York/141/1999_H3N2_|09_Nov_1999|1999|USA|NA"
"7810",7810,36,"gi|194269380|gb|EU857249.1|A/Hong_Kong/CUHK30605/1999_H3N2_|12_Jul_1999|1999|China|AS"
"7811",7811,36,"gi|131060130|gb|CY020207.1|A/New_South_Wales/19/1999_H3N2_|1999|1999|Australia|OC"
"7812",7812,39,"gi|115521678|gb|CY016541.1|A/New_South_Wales/15/1999_H3N2_|1999|1999|Australia|OC"
"7813",7813,38,"gi|387534657|gb|CY118500.1|A/Malaysia/10997/1996_H3N2_|18_Oct_1996|1996|Malaysia|AS"
"7814",7814,43,"gi|387534809|gb|CY118564.1|A/Malaysia/12974/1997_H3N2_|24_Jun_1997|1997|Malaysia|AS"
"7815",7815,43,"gi|77863495|gb|CY003827.1|A/New_York/440/2000_H3N2_|24_Jan_2000|2000|USA|NA"
"7816",7816,42,"gi|61970814|gb|CY000699.1|A/New_York/174/2000_H3N2_|04_Jan_2000|2000|USA|NA"
"7817",7817,42,"gi|73761543|gb|CY002514.1|A/New_York/140/1999_H3N2_|12/27/1999|1999|USA|NA"
"7818",7818,43,"gi|62870013|gb|CY000983.1|A/New_York/160/2000_H3N2_|03_Jan_2000|2000|USA|NA"
"7819",7819,42,"gi|61970634|gb|CY000619.1|A/New_York/161/1999_H3N2_|16_Dec_1999|1999|USA|NA"
"7820",7820,55,"gi|269930136|gb|GU215020.1|A/swine/Jilin/5/2007_H3N2_|21_Sep_2007|2007|China|AS"
"7821",7821,127,"gi|469937472|gb|KC739136.1|A/Taiwan/365/1999_H3N2_|15_Jul_1999|1999|Taiwan|AS"
"7822",7822,40,"gi|66473493|gb|CY001455.1|A/New_York/184/1999_H3N2_|20_Dec_1999|1999|USA|NA"
"7823",7823,42,"gi|61970850|gb|CY000715.1|A/New_York/176/2000_H3N2_|01_Mar_2000|2000|USA|NA"
"7824",7824,119,"gi|469937476|gb|KC739138.1|A/Taiwan/511/1999_H3N2_|26_Oct_1999|1999|Taiwan|AS"
"7825",7825,42,"gi|89113429|gb|CY009126.1|A/Nelson_Marlborough/1/2000_H3N2_|04_Feb_2000|2000|New_Zealand|OC"
"7826",7826,40,"gi|194269252|gb|EU857185.1|A/Hong_Kong/CUHK21128/2000_H3N2_|06_Feb_2000|2000|China|AS"
"7827",7827,40,"gi|194269224|gb|EU857171.1|A/Hong_Kong/CUHK20173/2000_H3N2_|07_Jan_2000|2000|China|AS"
"7828",7828,42,"gi|156536094|gb|CY025020.1|A/Auckland/583/2000_H3N2_|12_Feb_2000|2000|New_Zealand|OC"
"7829",7829,43,"gi|115607864|gb|CY016717.1|A/South_Australia/62/2000_H3N2_|2000|2000|Australia|OC"
