"","num","Differences","sequencename"
"1",1,637,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"12507",12507,308,"gi|448272600|gb|KC459997.1|A/Japan/414/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12508",12508,308,"gi|448272598|gb|KC459996.1|A/Japan/414/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12509",12509,308,"gi|448272592|gb|KC459993.1|A/Japan/414/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12510",12510,308,"gi|448272590|gb|KC459992.1|A/Japan/414/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12511",12511,308,"gi|448272588|gb|KC459991.1|A/Japan/414/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12512",12512,308,"gi|448271182|gb|KC459288.1|A/Japan/434/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12513",12513,351,"gi|448270936|gb|KC459165.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12514",12514,351,"gi|448270932|gb|KC459163.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12515",12515,348,"gi|448270928|gb|KC459161.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12516",12516,348,"gi|448270926|gb|KC459160.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12517",12517,348,"gi|448270924|gb|KC459159.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12518",12518,314,"gi|448267967|gb|KC457826.1|A/Japan/472/2008_H1N1_|09_Oct_2008|2008|Japan|AS"
"12519",12519,308,"gi|448267949|gb|KC457817.1|A/Japan/451/2008_H1N1_|06_Oct_2008|2008|Japan|AS"
"12520",12520,308,"gi|448267937|gb|KC457811.1|A/Japan/441/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12521",12521,311,"gi|448267925|gb|KC457805.1|A/Japan/434/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12522",12522,311,"gi|448267923|gb|KC457804.1|A/Japan/433/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12523",12523,311,"gi|448267895|gb|KC457790.1|A/Japan/410/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12524",12524,351,"gi|448271154|gb|KC459274.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12525",12525,349,"gi|448271124|gb|KC459259.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12526",12526,351,"gi|448271132|gb|KC459263.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12527",12527,351,"gi|448271122|gb|KC459258.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12528",12528,351,"gi|448271110|gb|KC459252.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12529",12529,351,"gi|448271114|gb|KC459254.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12530",12530,347,"gi|448271156|gb|KC459275.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12531",12531,348,"gi|448271128|gb|KC459261.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12532",12532,350,"gi|448271158|gb|KC459276.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12533",12533,350,"gi|448271140|gb|KC459267.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12534",12534,351,"gi|448271134|gb|KC459264.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12535",12535,348,"gi|448271130|gb|KC459262.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12536",12536,308,"gi|448267929|gb|KC457807.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12537",12537,307,"gi|448267927|gb|KC457806.1|A/Japan/436/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12538",12538,307,"gi|448271108|gb|KC459251.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12539",12539,307,"gi|448271126|gb|KC459260.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12540",12540,307,"gi|448271148|gb|KC459271.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12541",12541,314,"gi|448267911|gb|KC457798.1|A/Japan/422/2008_H1N1_|26_Sep_2008|2008|Japan|AS"
"12542",12542,350,"gi|448271162|gb|KC459278.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12543",12543,350,"gi|448271160|gb|KC459277.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12544",12544,350,"gi|448271152|gb|KC459273.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12545",12545,350,"gi|448271150|gb|KC459272.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12546",12546,350,"gi|448271146|gb|KC459270.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12547",12547,350,"gi|448271144|gb|KC459269.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12548",12548,350,"gi|448271142|gb|KC459268.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12549",12549,350,"gi|448271138|gb|KC459266.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12550",12550,347,"gi|448271136|gb|KC459265.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12551",12551,350,"gi|448271120|gb|KC459257.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12552",12552,350,"gi|448271118|gb|KC459256.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12553",12553,350,"gi|448271116|gb|KC459255.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12554",12554,350,"gi|448271112|gb|KC459253.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12555",12555,347,"gi|448271106|gb|KC459250.1|A/Japan/437/2008_H1N1_|03_Oct_2008|2008|Japan|AS"
"12556",12556,344,"gi|402485505|gb|JX465447.1|A/Gyeonggi/81/2008_H1N1_|06_Jan_2008|2008|South_Korea|AS"
"12557",12557,305,"gi|387362008|gb|CY118109.1|A/Malaysia/1887206/2007_H1N1_|06_Nov_2007|2007|Malaysia|AS"
"12558",12558,371,"gi|469937944|gb|KC739372.1|A/Taiwan/512/2007_H1N1_|15_May_2007|2007|Taiwan|AS"
"12559",12559,304,"gi|168827422|gb|EU516276.1|A/Hawaii/38/2007_H1N1_|14_Nov_2007|2007|USA|NA"
"12560",12560,303,"gi|168827410|gb|EU516270.1|A/Hawaii/38/2007_H1N1_|14_Nov_2007|2007|USA|NA"
"12561",12561,369,"gi|469937950|gb|KC739375.1|A/Taiwan/545/2007_H1N1_|22_May_2007|2007|Taiwan|AS"
"12562",12562,314,"gi|229259608|gb|FJ975066.1|A/Oklahoma/447/2008_H1N1_|19_Jan_2008|2008|USA|NA"
"12563",12563,302,"gi|168828048|gb|EU516285.1|A/Oregon/07/2007_H1N1_|03_Dec_2007|2007|USA|NA"
"12564",12564,302,"gi|168828042|gb|EU516282.1|A/Oregon/06/2007_H1N1_|06_Dec_2007|2007|USA|NA"
"12565",12565,370,"gi|469937940|gb|KC739370.1|A/Taiwan/488/2007_H1N1_|10_May_2007|2007|Taiwan|AS"
"12566",12566,303,"gi|564120451|gb|KF856950.1|A/Singapore/30L/2007_H1N1_|10_May_2007|2007|Singapore|AS"
"12567",12567,305,"gi|387357968|gb|CY118101.1|A/Malaysia/1828663/2007_H1N1_|31_Jul_2007|2007|Malaysia|AS"
"12568",12568,301,"gi|158188169|gb|EU199384.1|A/New_York/08/2007_H1N1_|02_Apr_2007|2007|USA|NA"
"12569",12569,302,"gi|387536443|gb|CY119252.1|A/Malaysia/1718958/2007_H1N1_|09_Feb_2007|2007|Malaysia|AS"
"12570",12570,303,"gi|387355576|gb|CY118085.1|A/Malaysia/1788397/2007_H1N1_|25_May_2007|2007|Malaysia|AS"
"12571",12571,303,"gi|387536405|gb|CY119236.1|A/Malaysia/1715991/2007_H1N1_|02_Feb_2007|2007|Malaysia|AS"
"12572",12572,303,"gi|387536424|gb|CY119244.1|A/Malaysia/1718249/2007_H1N1_|02_Feb_2007|2007|Malaysia|AS"
"12573",12573,303,"gi|387390786|gb|CY118185.1|A/Malaysia/2095797/2008_H1N1_|20_Oct_2008|2008|Malaysia|AS"
"12574",12574,303,"gi|223551683|gb|FJ743470.1|A/Cambodia/21/2007_H1N1_|01_Oct_2007|2007|Cambodia|AS"
"12575",12575,388,"gi|226425339|gb|FJ865273.1|A/Cambodia/R174/2007_H1N1_|13_Sep_2007|2007|Cambodia|AS"
"12576",12576,376,"gi|226425335|gb|FJ865271.1|A/Cambodia/R105/2007_H1N1_|31_Aug_2007|2007|Cambodia|AS"
"12577",12577,305,"gi|387536576|gb|CY119308.1|A/Malaysia/1823766/2007_H1N1_|23_Jul_2007|2007|Malaysia|AS"
"12578",12578,303,"gi|387342344|gb|CY118046.1|A/Malaysia/1758994/2007_H1N1_|05_Apr_2007|2007|Malaysia|AS"
"12579",12579,303,"gi|387536462|gb|CY119260.1|A/Malaysia/1798564/2007_H1N1_|12_Jun_2007|2007|Malaysia|AS"
"12580",12580,303,"gi|387355623|gb|CY118093.1|A/Malaysia/1794173/2007_H1N1_|05_Jun_2007|2007|Malaysia|AS"
"12581",12581,304,"gi|387536481|gb|CY119268.1|A/Malaysia/1811552/2007_H1N1_|02_Jul_2007|2007|Malaysia|AS"
"12582",12582,378,"gi|226425341|gb|FJ865274.1|A/Cambodia/R198/2007_H1N1_|03_Aug_2007|2007|Cambodia|AS"
"12583",12583,386,"gi|226425331|gb|FJ865269.1|A/Cambodia/R012/2007_H1N1_|05_Oct_2007|2007|Cambodia|AS"
"12584",12584,303,"gi|189006391|gb|EU551807.1|A/Paris/6/2007_H1N1_|29_Aug_2007|2007|France|EU"
"12585",12585,320,"gi|311303155|gb|HQ336770.1|A/Thailand/Siriraj_03/2007_H1N1_|2007|2007|Thailand|AS"
"12586",12586,386,"gi|226425337|gb|FJ865272.1|A/Cambodia/R173/2007_H1N1_|04_Oct_2007|2007|Cambodia|AS"
"12587",12587,386,"gi|226425333|gb|FJ865270.1|A/Cambodia/R024/2007_H1N1_|17_Sep_2007|2007|Cambodia|AS"
"12588",12588,303,"gi|564120453|gb|KF856951.1|A/Singapore/49O/2007_H1N1_|14_May_2007|2007|Singapore|AS"
"12589",12589,302,"gi|537455774|gb|KF533066.1|A/Singapore/47N/2007_H1N1_|14_May_2007|2007|Singapore|AS"
"12590",12590,303,"gi|564120449|gb|KF856949.1|A/Singapore/23J/2007_H1N1_|09_May_2007|2007|Singapore|AS"
"12591",12591,303,"gi|564120338|gb|KF856948.1|A/Singapore/20J/2007_H1N1_|09_May_2007|2007|Singapore|AS"
"12592",12592,304,"gi|168825293|gb|EU516146.1|A/Hawaii/19/2007_H1N1_|03_Oct_2007|2007|USA|NA"
"12593",12593,304,"gi|168825247|gb|EU516120.1|A/Hawaii/19/2007_H1N1_|03_Oct_2007|2007|USA|NA"
"12594",12594,304,"gi|168825287|gb|EU516140.1|A/Hawaii/17/2007_H1N1_|22_Aug_2007|2007|USA|NA"
"12595",12595,305,"gi|168825281|gb|EU516137.1|A/Hawaii/16/2007_H1N1_|21_Aug_2007|2007|USA|NA"
"12596",12596,304,"gi|168825299|gb|EU516149.1|A/Minnesota/25/2007_H1N1_|25_Oct_2007|2007|USA|NA"
"12597",12597,304,"gi|168825243|gb|EU516118.1|A/Hawaii/15/2007_H1N1_|20_Aug_2007|2007|USA|NA"
"12598",12598,304,"gi|189303419|gb|EU779644.1|A/Hawaii/05/2008_H1N1_|29_Jan_2008|2008|USA|NA"
"12599",12599,304,"gi|188076360|gb|EU716602.1|A/Hawaii/42/2007_H1N1_|02_Nov_2007|2007|USA|NA"
"12600",12600,304,"gi|188076356|gb|EU716592.1|A/Hawaii/43/2007_H1N1_|14_Nov_2007|2007|USA|NA"
"12601",12601,304,"gi|188076346|gb|EU716582.1|A/Hawaii/44/2007_H1N1_|11_Dec_2007|2007|USA|NA"
"12602",12602,304,"gi|188076318|gb|EU716529.1|A/Hawaii/45/2007_H1N1_|16_Dec_2007|2007|USA|NA"
"12603",12603,305,"gi|255960344|gb|GQ475837.1|A/California/06/2008_H1N1_|06_Feb_2008|2008|USA|NA"
"12604",12604,370,"gi|469937942|gb|KC739371.1|A/Taiwan/537/2007_H1N1_|27_Jun_2007|2007|Taiwan|AS"
"12605",12605,368,"gi|469937924|gb|KC739362.1|A/Taiwan/546/2007_H1N1_|18_Jun_2007|2007|Taiwan|AS"
"12606",12606,347,"gi|189484101|gb|EU791304.1|A/Orkhon/1901/2007_H1N1_|2007|2007|Mongolia|AS"
"12607",12607,347,"gi|189484093|gb|EU791300.1|A/Sainshand/1142/2007_H1N1_|2007|2007|Mongolia|AS"
"12608",12608,302,"gi|158453044|gb|CY026525.1|A/Colorado/UR06_0053/2007_H1N1_|22_Jan_2007|2007|USA|NA"
"12609",12609,366,"gi|469937936|gb|KC739368.1|A/Taiwan/378/2007_H1N1_|19_Mar_2007|2007|Taiwan|AS"
"12610",12610,300,"gi|307751606|gb|HQ291904.1|A/Taiwan/3700/2007_H1N1_|19_Mar_2007|2007|Taiwan|AS"
"12611",12611,300,"gi|537455742|gb|KF533065.1|A/Singapore/94S/2007_H1N1_|22_May_2007|2007|Singapore|AS"
"12612",12612,303,"gi|307751588|gb|HQ291895.1|A/Taiwan/6566/2006_H1N1_|04_Jul_2006|2006|Taiwan|AS"
"12613",12613,405,"gi|194140597|gb|EU879081.1|A/Guangdongluohu/1232/2006_H1N1_|04_Jun_2006|2006|China|AS"
"12614",12614,306,"gi|448267875|gb|KC457780.1|A/Japan/233/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12615",12615,323,"gi|448267849|gb|KC457767.1|A/Japan/131/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12616",12616,301,"gi|194140587|gb|EU879079.1|A/Zhejiang/Xiaocheng/1345/2006_H1N1_|10_Aug_2006|2006|China|AS"
"12617",12617,368,"gi|194140600|gb|EU879082.1|A/Zhejiang/Xiangshan522/2006_H1N1_|17_Aug_2006|2006|China|AS"
"12618",12618,348,"gi|189484089|gb|EU791298.1|A/Ulaanbaatar/1094/2007_H1N1_|2007|2007|Mongolia|AS"
"12619",12619,302,"gi|194140556|gb|EU879064.1|A/Gansu/Chenguan/1129/2007_H1N1_|19_Jan_2007|2007|China|AS"
"12620",12620,367,"gi|469937822|gb|KC739311.1|A/Taiwan/712/2006_H1N1_|20_Jul_2006|2006|Taiwan|AS"
"12621",12621,311,"gi|209887187|gb|FJ403585.1|A/Hong_Kong/2652/2006_H1N1_|17_Jul_2006|2006|China|AS"
"12622",12622,370,"gi|469937946|gb|KC739373.1|A/Taiwan/308/2007_H1N1_|18_Mar_2007|2007|Taiwan|AS"
"12623",12623,344,"gi|505552425|gb|KC985102.1|A/India/K072146/2006_H1N1_|05_Sep_2006|2006|India|AS"
"12624",12624,300,"gi|387536215|gb|CY119156.1|A/Malaysia/30025/2004_H1N1_|23_Oct_2004|2004|Malaysia|AS"
"12625",12625,301,"gi|156123481|gb|EU100624.1|A/Washington/08/2006_H1N1_|04_Dec_2006|2006|USA|NA"
"12626",12626,300,"gi|340550462|gb|CY094798.1|A/Niigata/F95/2007_H1N1_|26_Feb_2007|2007|Japan|AS"
"12627",12627,295,"gi|397779018|gb|CY125150.1|A/Singapore/14/2001_H1N1_|2001|2001|Singapore|AS"
"12628",12628,337,"gi|146215295|gb|EF566186.1|A/Singapore/14/2004_H1N1_|31_Mar_2004|2004|Singapore|AS"
"12629",12629,363,"gi|469937892|gb|KC739346.1|A/Taiwan/332/2006_H1N1_|02_Apr_2006|2006|Taiwan|AS"
"12630",12630,366,"gi|469937838|gb|KC739319.1|A/Taiwan/47/2006_H1N1_|06_Feb_2006|2006|Taiwan|AS"
"12631",12631,366,"gi|469937888|gb|KC739344.1|A/Taiwan/331/2006_H1N1_|23_Mar_2006|2006|Taiwan|AS"
"12632",12632,364,"gi|469937920|gb|KC739360.1|A/Taiwan/162/2006_H1N1_|02_Mar_2006|2006|Taiwan|AS"
"12633",12633,363,"gi|469937876|gb|KC739338.1|A/Taiwan/160/2006_H1N1_|27_Feb_2006|2006|Taiwan|AS"
"12634",12634,300,"gi|505552437|gb|KC985108.1|A/India/P0617488/2006_H1N1_|12_Jul_2006|2006|India|AS"
"12635",12635,316,"gi|505552405|gb|KC985092.1|A/India/D0512583/2005_H1N1_|16_Mar_2005|2005|India|AS"
"12636",12636,368,"gi|469937938|gb|KC739369.1|A/Taiwan/307/2007_H1N1_|18_Feb_2007|2007|Taiwan|AS"
"12637",12637,324,"gi|146215293|gb|EF566185.1|A/New_Caledonia/9/2004_H1N1_|11_Jun_2004|2004|New_Caledonia|OC"
"12638",12638,296,"gi|387536291|gb|CY119188.1|A/Malaysia/33166/2005_H1N1_|06_Dec_2005|2005|Malaysia|AS"
"12639",12639,296,"gi|387536272|gb|CY119180.1|A/Malaysia/33132/2005_H1N1_|30_Nov_2005|2005|Malaysia|AS"
"12640",12640,302,"gi|594205157|gb|CY172633.1|A/New_York/1062/2007_H1N1_|06_Feb_2007|2007|USA|NA"
"12641",12641,366,"gi|469937948|gb|KC739374.1|A/Taiwan/544/2007_H1N1_|02_May_2007|2007|Taiwan|AS"
"12642",12642,299,"gi|168825245|gb|EU516119.1|A/California/10/2006_H1N1_|06_Dec_2006|2006|USA|NA"
"12643",12643,299,"gi|156123507|gb|EU100637.1|A/Missouri/13/2006_H1N1_|06_Dec_2007|2007|USA|NA"
"12644",12644,302,"gi|158344819|gb|CY026373.1|A/Mississippi/UR06_0378/2007_H1N1_|20_Feb_2007|2007|USA|NA"
"12645",12645,301,"gi|161139468|gb|CY028205.1|A/Tennessee/UR06_0055/2007_H1N1_|22_Jan_2007|2007|USA|NA"
"12646",12646,300,"gi|158453462|gb|CY026701.1|A/Tennessee/UR06_0045/2007_H1N1_|18_Jan_2007|2007|USA|NA"
"12647",12647,300,"gi|168825199|gb|EU516025.1|A/Texas/05/2007_H1N1_|31_Jan_2007|2007|USA|NA"
"12648",12648,299,"gi|158188177|gb|EU199388.1|A/California/26/2007_H1N1_|13_Jan_2007|2007|USA|NA"
"12649",12649,300,"gi|163964379|gb|CY028317.1|A/Texas/UR06_0217/2007_H1N1_|08_Feb_2007|2007|USA|NA"
"12650",12650,323,"gi|505552423|gb|KC985101.1|A/India/K072145/2006_H1N1_|30_Aug_2006|2006|India|AS"
"12651",12651,297,"gi|134306641|gb|EF512566.1|A/Singapore/23/2004_H1N1_|2004|2004|Singapore|AS"
"12652",12652,298,"gi|156123503|gb|EU100635.1|A/Maryland/6/2006_H1N1_|25_Oct_2006|2006|USA|NA"
"12653",12653,298,"gi|156123497|gb|EU100632.1|A/Indiana/6/2006_H1N1_|27_Oct_2006|2006|USA|NA"
"12654",12654,298,"gi|168825221|gb|EU516102.1|A/Maryland/6/2006_H1N1_|25_Oct_2006|2006|USA|NA"
"12655",12655,299,"gi|156123505|gb|EU100636.1|A/Maryland/7/2006_H1N1_|16_Nov_2006|2006|USA|NA"
"12656",12656,358,"gi|505552415|gb|KC985097.1|A/India/Dib0615329/2005_H1N1_|16_Aug_2005|2005|India|AS"
"12657",12657,295,"gi|208972443|gb|FJ231832.1|A/Berlin/13/2006_H1N1_|2006|2006|Germany|EU"
"12658",12658,295,"gi|208972439|gb|FJ231830.1|A/Berlin/6/2006_H1N1_|2006|2006|Germany|EU"
"12659",12659,300,"gi|505552429|gb|KC985104.1|A/India/P054093/2005_H1N1_|04_Jul_2005|2005|India|AS"
"12660",12660,300,"gi|387536367|gb|CY119220.1|A/Malaysia/1686034/2006_H1N1_|03_Dec_2006|2006|Malaysia|AS"
"12661",12661,305,"gi|448269714|gb|KC458554.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12662",12662,304,"gi|448271624|gb|KC459509.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12663",12663,304,"gi|448271652|gb|KC459523.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12664",12664,304,"gi|448271646|gb|KC459520.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12665",12665,305,"gi|448271636|gb|KC459515.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12666",12666,300,"gi|158188213|gb|EU199406.1|A/California/05/2007_H1N1_|29_Jan_2007|2007|USA|NA"
"12667",12667,300,"gi|168825255|gb|EU516124.1|A/California/09/2006_H1N1_|14_Dec_2006|2006|USA|NA"
"12668",12668,300,"gi|163964360|gb|CY028309.1|A/California/UR06_0479/2007_H1N1_|01_Mar_2007|2007|USA|NA"
"12669",12669,300,"gi|158453082|gb|CY026541.1|A/California/UR06_0393/2007_H1N1_|21_Feb_2007|2007|USA|NA"
"12670",12670,307,"gi|448271638|gb|KC459516.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12671",12671,304,"gi|448271666|gb|KC459530.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12672",12672,304,"gi|448271650|gb|KC459522.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12673",12673,303,"gi|448267863|gb|KC457774.1|A/Japan/227/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12674",12674,304,"gi|448271672|gb|KC459533.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12675",12675,304,"gi|448271660|gb|KC459527.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12676",12676,304,"gi|448271656|gb|KC459525.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12677",12677,302,"gi|448271630|gb|KC459512.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12678",12678,302,"gi|448271628|gb|KC459511.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12679",12679,302,"gi|448271626|gb|KC459510.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12680",12680,306,"gi|448267827|gb|KC457756.1|A/Japan/118/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12681",12681,306,"gi|448267831|gb|KC457758.1|A/Japan/120/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12682",12682,306,"gi|448267833|gb|KC457759.1|A/Japan/121/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12683",12683,303,"gi|448272636|gb|KC460015.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12684",12684,303,"gi|448272634|gb|KC460014.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12685",12685,303,"gi|448271670|gb|KC459532.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12686",12686,303,"gi|448271668|gb|KC459531.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12687",12687,309,"gi|448271664|gb|KC459529.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12688",12688,303,"gi|448271662|gb|KC459528.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12689",12689,303,"gi|448271658|gb|KC459526.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12690",12690,303,"gi|448271654|gb|KC459524.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12691",12691,303,"gi|448271648|gb|KC459521.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12692",12692,303,"gi|448271644|gb|KC459519.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12693",12693,303,"gi|448271642|gb|KC459518.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12694",12694,303,"gi|448271640|gb|KC459517.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12695",12695,303,"gi|448271634|gb|KC459514.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12696",12696,303,"gi|448271632|gb|KC459513.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12697",12697,303,"gi|448271622|gb|KC459508.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12698",12698,303,"gi|448271620|gb|KC459507.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12699",12699,303,"gi|448271618|gb|KC459506.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12700",12700,303,"gi|448271616|gb|KC459505.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12701",12701,303,"gi|448271614|gb|KC459504.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12702",12702,303,"gi|448271612|gb|KC459503.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12703",12703,303,"gi|448269712|gb|KC458553.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12704",12704,303,"gi|448267861|gb|KC457773.1|A/Japan/226/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12705",12705,303,"gi|448267859|gb|KC457772.1|A/Japan/225/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12706",12706,303,"gi|448267857|gb|KC457771.1|A/Japan/224/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12707",12707,303,"gi|448267855|gb|KC457770.1|A/Japan/223/2007_H1N1_|22_Nov_2007|2007|Japan|AS"
"12708",12708,303,"gi|448267835|gb|KC457760.1|A/Japan/122/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12709",12709,303,"gi|448267829|gb|KC457757.1|A/Japan/119/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12710",12710,303,"gi|448267825|gb|KC457755.1|A/Japan/117/2007_H1N1_|19_Nov_2007|2007|Japan|AS"
"12711",12711,364,"gi|469937922|gb|KC739361.1|A/Taiwan/217/2007_H1N1_|12_Feb_2007|2007|Taiwan|AS"
"12712",12712,313,"gi|311303187|gb|HQ336786.1|A/Thailand/RMSC_NSN_3/2006_H1N1_|2006|2006|Thailand|AS"
"12713",12713,317,"gi|311303185|gb|HQ336785.1|A/Thailand/RMSC_NSN_2/2006_H1N1_|2006|2006|Thailand|AS"
"12714",12714,298,"gi|212381569|gb|FJ445058.1|A/England/593/2006_H1N1_|24_Mar_2006|2006|United_Kingdom|EU"
"12715",12715,299,"gi|212381538|gb|FJ445066.1|A/England/594/2006_H1N1_|31_Mar_2006|2006|United_Kingdom|EU"
"12716",12716,367,"gi|505552435|gb|KC985107.1|A/India/P0614627/2006_H1N1_|19_Jun_2006|2006|India|AS"
"12717",12717,350,"gi|505552411|gb|KC985095.1|A/India/Dib0615325/2005_H1N1_|28_Jul_2005|2005|India|AS"
"12718",12718,299,"gi|505552433|gb|KC985106.1|A/India/P056134/2005_H1N1_|08_Aug_2005|2005|India|AS"
"12719",12719,299,"gi|505552431|gb|KC985105.1|A/India/P054277/2005_H1N1_|05_Jul_2005|2005|India|AS"
