"","num","Differences","sequencename"
"1",1,365,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1899",1899,226,"gi|528312440|emb|HF948183.1|Human_coxsackievirus_B5|2004|2004|France|EU"
"1900",1900,228,"gi|528312434|emb|HF948180.1|Human_coxsackievirus_B5|2004|2004|France|EU"
"1901",1901,224,"gi|528312408|emb|HF948167.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1902",1902,227,"gi|528312436|emb|HF948181.1|Human_coxsackievirus_B5|2004|2004|France|EU"
"1903",1903,226,"gi|528312228|emb|HF948077.1|Human_coxsackievirus_B5|2004|2004|Germany|EU"
"1904",1904,227,"gi|528312432|emb|HF948179.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1905",1905,225,"gi|528312328|emb|HF948127.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1906",1906,225,"gi|528312438|emb|HF948182.1|Human_coxsackievirus_B5|2004|2004|France|EU"
"1907",1907,226,"gi|528312418|emb|HF948172.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1908",1908,225,"gi|528312402|emb|HF948164.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1909",1909,227,"gi|528313512|emb|HF948075.1|Human_coxsackievirus_B5|2001|2001|Denmark|EU"
"1910",1910,224,"gi|528312610|emb|HF948268.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1911",1911,224,"gi|528312316|emb|HF948121.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1912",1912,224,"gi|528312310|emb|HF948118.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1913",1913,224,"gi|528312308|emb|HF948117.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1914",1914,224,"gi|528313426|emb|HF948032.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1915",1915,223,"gi|528312312|emb|HF948119.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1916",1916,227,"gi|528312314|emb|HF948120.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1917",1917,226,"gi|528312306|emb|HF948116.1|Human_coxsackievirus_B5|1999|1999|France|EU"
"1918",1918,230,"gi|306849410|gb|GU300063.1|Human_coxsackievirus_B5|1996|1996|Netherlands|EU"
"1919",1919,227,"gi|306849414|gb|GU300065.1|Human_coxsackievirus_B5|1996|1996|Netherlands|EU"
"1920",1920,228,"gi|306849412|gb|GU300064.1|Human_coxsackievirus_B5|1996|1996|Netherlands|EU"
